id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3703925,"Charming flat in heart of Nashville, Sylvan Park",441439,Angela,,District 24,36.14127,-86.82559,Entire home/apt,120,1,411,2019-11-03,6.43,4,153
3704256,Cozy Holiday Spot - East Nashville,3568608,Anna,,District 6,36.18188,-86.72623,Entire home/apt,125,2,106,2019-11-10,3.16,1,61
3710914,Cottage-Style East Nashville Home close to Downtown,10259524,Brady,,District 5,36.18081,-86.77149,Entire home/apt,167,1,313,2019-11-10,4.85,2,316
3717911,Downtown Hostel (Coed Shared Dorm),16246720,Music City Guest House,,District 19,36.16417,-86.77684,Hotel room,35,1,496,2019-11-18,7.86,13,364
3740462,Heart of Nashville - Condo Near Downtown,19116587,April,,District 18,36.13622,-86.80161,Entire home/apt,99,2,271,2019-11-14,4.22,4,0
3741091,Spacious East Nash. w pool,3906442,Mary Ann,,District 6,36.18582,-86.73763,Entire home/apt,400,3,218,2019-11-11,3.45,1,300
3742359,Five Star East Nashville Private Cottage,13976860,Connie,,District 6,36.16937,-86.73648,Entire home/apt,99,2,256,2019-11-10,3.97,1,365
3742727,2BD/2BA Ranch House in the Nations,19141334,Timothy,,District 20,36.16139,-86.85549,Entire home/apt,175,2,53,2018-10-07,1.74,1,0
3760692,Love Nashville? Paradise Ridge,14171282,Susan And Fred,,District 1,36.28628,-86.89658,Private room,100,1,201,2019-11-17,3.14,1,161
3760928,Historic Suite in East Nashville,19112532,Angela,,District 6,36.19123,-86.74158,Private room,89,1,301,2019-11-10,4.73,1,273
3793659,4BR Family Home Downtown Nashville,9633722,Molly,,District 19,36.17136,-86.79406,Entire home/apt,489,2,125,2019-11-16,2.30,3,337
3811909,Modern Cottage East Nashville,11543228,Jess,,District 6,36.18235,-86.72676,Entire home/apt,107,2,247,2019-11-17,3.87,1,135
3861690,Southern Charm on the Farm,19743617,Tom & Ann,,District 35,36.05274,-87.03498,Entire home/apt,105,2,150,2019-11-17,2.50,1,358
3867817,"Luxury ""Shabby Chic Dollhouse"" Home~BEST LOCATION!",19969236,Elizabeth,,District 24,36.1221,-86.8422,Entire home/apt,229,30,8,2019-10-31,0.13,2,311
3895594,Nature in Music City,20164535,Brian,,District 30,36.07588,-86.71173,Entire home/apt,105,30,0,,,1,262
3905148,Private Entry/1895 Victorian,19204818,"Tom And Wife, Mary",,District 6,36.17377,-86.74145,Private room,100,1,360,2019-10-27,5.67,1,317
3907104,"Literally STEPS from Restaurants, Bars, & Shops!",3757452,Alan,,District 6,36.17457,-86.75116,Entire home/apt,135,2,67,2019-11-06,1.06,1,189
3912357,Private entry & bath in the Heart of the City.,20264071,Caprisha,,District 19,36.17244,-86.79259,Private room,85,1,322,2019-10-31,5.54,1,231
3938837,Walk to Shelby Park East Nashville/Pet Friendly,18206932,Bryan & Steph,,District 6,36.17274,-86.7269,Entire home/apt,150,3,39,2019-06-30,0.69,4,249
3952633,Stylish Condo in Trendy 12South,7096686,Meredith,,District 17,36.12385,-86.77719,Entire home/apt,125,29,24,2019-05-27,0.38,2,124
3976359,Downtown Industrial Studio #1,16246720,Music City Guest House,,District 19,36.16498,-86.77503,Hotel room,200,1,165,2019-09-20,2.61,13,302
4014533,Month to Month- Entire Historic Nashville Mansion,20813456,John Paul,,District 5,36.19012,-86.76444,Entire home/apt,190,1,108,2018-03-16,1.72,1,346
4033107,Cozy Downtown Nashville Room,9081613,Sritha,,District 19,36.16185,-86.78039,Private room,132,1,85,2016-09-13,1.35,1,0
4033674,"Modern Condo & Pool,Downtown Close!",14657565,Daphne,,District 17,36.12607,-86.77783,Entire home/apt,75,1,554,2019-11-05,9.00,2,185
4047679,1BR/1BA Music Row Long-Term Executive Suite,2800334,Kristin,,District 17,36.14275,-86.79487,Entire home/apt,64,30,94,2019-10-30,1.50,2,148
4067086,Urban Art District Abode,9596278,Jacob,,District 17,36.14367,-86.76334,Entire home/apt,156,1,518,2019-11-04,8.20,4,249
4097387,1930's East Nashville Bungalow,21252515,Daniel,,District 5,36.1957,-86.76704,Entire home/apt,85,2,55,2019-11-04,2.89,1,81
4100639,DOWNTOWN CONDO - 15 min. WALK TO BROADWAY w/ Pool!,17145199,Brad,,District 19,36.17105,-86.78033,Entire home/apt,113,1,241,2019-11-13,4.09,7,170
4104688,1820's Loft Oozing Charm Steps From Broadway!,21293271,Bree,,District 19,36.16251,-86.7794,Entire home/apt,319,1,31,2019-10-08,0.49,5,312
4111804,Private Room and Bath in East Nashville,19984290,Sarah,,District 5,36.19231,-86.75503,Private room,75,2,27,2019-11-03,3.02,1,87
4169295,Belmont 12th South DREAM HOUSE: Top rated home,2275056,Debbie And Glenn,,District 18,36.12531,-86.79612,Entire home/apt,899,2,60,2019-10-31,1.02,5,287
4170603,8th Avenue Oasis,16831211,Chris,,District 17,36.12609,-86.77792,Entire home/apt,116,3,246,2019-11-08,3.93,2,229
4178988,Award Winning Private Cottage NASHVILLE,9551442,Debra,,District 6,36.17504,-86.73731,Entire home/apt,90,1,535,2019-11-17,8.62,6,321
4197716,Scandinavian-Style Apartment in Heart of East Nashville,12122804,Cass And Martin,,District 6,36.17998,-86.732,Entire home/apt,130,1,470,2019-11-17,7.50,3,339
4227049,East Nashville Victorian Home,7153613,Tammi,,District 6,36.18729,-86.73623,Entire home/apt,295,3,65,2019-10-20,1.08,1,83
4252199,Big & Cozy East Nashville Retreat,22066344,Katie,,District 5,36.18327,-86.75205,Entire home/apt,303,1,299,2019-10-27,4.86,6,242
4257414,"!Walking distance to Broadway, tons of space!",21068268,Brad,,District 19,36.15854,-86.77207,Entire home/apt,550,2,116,2019-10-13,1.89,1,177
4258125,"Rare Find, Luxury1820's Loft Steps to Honky Tonks!",21293271,Bree,,District 19,36.16381,-86.77942,Entire home/apt,309,1,19,2019-06-10,0.31,5,332
4258396,East Nashville On the Park,3377702,Diane,,District 6,36.16988,-86.73617,Entire home/apt,234,2,49,2019-08-13,0.80,2,345
4258496,*NO CLEANING FEE - 3 Room Private Suite*,22098214,Carrol,,District 26,36.0628,-86.75482,Private room,79,1,81,2019-10-28,1.45,1,359
4266652,Stylish Condo Centrally Located,22149003,A.,,District 26,36.08643,-86.73305,Private room,58,2,21,2018-11-18,0.41,2,345
4268186,East Nashville Roost,17220377,Shan & Brett,,District 5,36.20092,-86.74295,Entire home/apt,280,2,131,2019-11-03,2.84,1,350
4275484,PERFECT Location! ★ 3 BR/2 BA ★ 1.5 mi to Broadway,22196890,Donald,,District 17,36.13807,-86.76732,Entire home/apt,175,2,210,2019-11-17,3.81,1,333
4278864,Heart of East Nashville,21984552,Helen Gaye And Earl,,District 6,36.17296,-86.75134,Private room,90,2,392,2019-11-03,6.30,1,318
4302855,★ Vanderbilt | Walkable to Shops | Cafes | Piano ★,6675690,Isabeau And Shaun,,District 18,36.13751,-86.81267,Entire home/apt,300,2,104,2019-11-11,2.43,38,357
4303083,"Chic Home on the East Side, Walk to Restaurants and Bars",6675690,Isabeau And Shaun,,District 6,36.17144,-86.74783,Entire home/apt,323,2,113,2019-11-10,2.76,38,355
4338237,Amazing Downtown City View!,4962900,Stay Alfred,,District 19,36.15801,-86.76592,Entire home/apt,999,2,23,2019-10-15,0.38,205,293
4351066,Modern studio,16587828,Calvit,,District 17,36.12747,-86.7787,Entire home/apt,69,2,306,2019-11-10,4.94,2,333
4354794,Downtown Nashville Riverfront Condo with Pool,15892790,Mark,,District 19,36.17481,-86.78114,Entire home/apt,125,1,292,2019-11-14,4.91,4,335
4387520,Cool East Nashville Cottage!,5137374,Amanda,,District 6,36.1723,-86.73499,Entire home/apt,125,2,114,2019-10-15,1.85,1,362
4395411,Best Downtown SoBro Location!,4962900,Stay Alfred,,District 19,36.15829,-86.76565,Entire home/apt,999,2,11,2019-11-04,0.19,205,317
4404303,Private Loft Apt Vandy / Belmont,22862844,Olivia,,District 18,36.13361,-86.80678,Entire home/apt,109,2,290,2019-07-07,4.88,1,0
4436799,Midtown/Kristofferson's old Apt!,23029956,Ricky,,District 19,36.15259,-86.79593,Entire home/apt,73,1,502,2019-10-29,8.33,6,38
4438136,"Historic Home, Vibrant Park, Modern updates",10389445,Janet,,District 24,36.13354,-86.82565,Entire home/apt,198,2,162,2019-10-27,2.72,1,89
4474214,Cozy East Nash 12 mins to Downtown!,15586733,Neal,,District 6,36.18626,-86.72628,Entire home/apt,140,2,199,2019-11-16,3.34,13,112
4476315,"Urban Storybook Villa, walk to Music Row & more!",23224852,Jamie,,District 19,36.14555,-86.7896,Entire home/apt,76,2,263,2019-11-17,4.36,1,340
4476814,We’re Back! East Nash Cottage,988678,Jolyn,,District 7,36.20731,-86.72138,Entire home/apt,100,30,23,2019-09-07,0.43,1,232
4485271,DOWNTOWN Riverfront Condo close to BROADWAY ACTION,23271865,Harry,,District 19,36.17279,-86.78021,Entire home/apt,145,2,130,2019-11-04,2.18,3,303
4490882,Newly Renovated Condo in 12South,7096686,Meredith,,District 17,36.12529,-86.77814,Entire home/apt,125,28,25,2019-10-01,0.41,2,226
4491931,East Nashville Craftsman Home,23301240,Andy,,District 6,36.17614,-86.74306,Entire home/apt,139,1,186,2019-11-04,3.41,1,125
4494569,Germantown 4bd w Cty View & Hot Tub,23314330,Sara,,District 19,36.1809,-86.79249,Entire home/apt,500,2,81,2019-11-03,1.33,6,328
4511965,Duplex- Inc Both Sides - in E. Nash 415 5* Reviews,13221453,Christy,,District 6,36.1711,-86.74227,Entire home/apt,200,2,14,2019-08-04,0.24,5,77
4531756,Southern Charm meets Old World Hospitality,23496125,Maria Davis,,District 25,36.08877,-86.79513,Entire home/apt,499,2,14,2019-10-20,0.46,1,365
4557628,"Studio l Lofts • Near Downtown, Vandy, Belmont!!",6855810,UrbanNashville,,District 17,36.12644,-86.77917,Entire home/apt,80,2,2,2016-11-04,0.04,26,179
4559286,The Green Menagerie,23636518,Elizabeth,,District 27,36.05031,-86.73662,Private room,76,1,137,2019-11-09,2.68,1,82
4563970,Vandy-Music Row,23658782,Katherine,,District 19,36.14407,-86.79025,Entire home/apt,105,30,18,2019-04-26,0.32,1,0
4575694,12South Studio Heart of Nashville,23718279,Samantha,,District 17,36.12253,-86.78384,Entire home/apt,139,2,359,2019-11-03,6.14,1,161
4582359,South Of Town Oasis,23752681,Lydia,,District 26,36.07836,-86.73331,Entire home/apt,95,1,358,2019-11-03,6.80,2,154
4589829,2ND FLOOR APARTMENT- EAST NASHVILLE,23792810,Jason,,District 5,36.18631,-86.76367,Private room,95,1,432,2019-11-17,7.16,2,176
4597510,LARGE 1st floor of #12Southyellowdoor,19253119,Christiane,,District 17,36.12286,-86.78674,Entire home/apt,199,1,2,2015-02-20,0.03,2,0
4604518,"Spacious, comfy 4BDR - under 10 min to downtown!",8008453,Alyssa,,District 17,36.12443,-86.76344,Entire home/apt,317,2,177,2019-11-03,3.43,3,339
4621726,"Cute, Cozy Cottage in Nashville",17913438,Randa,,District 24,36.14653,-86.84341,Entire home/apt,125,1,95,2019-10-08,1.60,1,323
4625481,Downtown Nashville Condo on River,23957434,Sarah,,District 19,36.17394,-86.77991,Entire home/apt,185,2,79,2019-10-26,1.50,1,0
4636392,Whole 2nd Floor for You,9691837,Sandy And Jud,,District 4,36.01748,-86.71574,Private room,89,2,15,2019-03-31,0.26,3,335
4645686,Live Like A Local In East Cottage ,6117864,Sara,,District 7,36.19252,-86.73275,Entire home/apt,150,2,197,2019-10-28,3.27,2,231
4649087,Great condo. Central location.,21846735,Joe,,District 17,36.1317,-86.78147,Entire home/apt,115,180,4,2015-07-10,0.07,1,179
4653864,Gorgeous MIDTOWN Apartment ,10256602,Joshua,,District 19,36.14861,-86.79946,Private room,65,1,5,2015-08-22,0.10,1,0
4688417,Artistic Craftsman Home in East Nashville,9244640,Kate,,District 5,36.18992,-86.74922,Entire home/apt,240,2,24,2019-07-21,1.22,1,16
4688669,Luxurious Downtown Corner Views 2 bed 2bath-#211,24241984,Patsy,,District 19,36.15594,-86.76575,Entire home/apt,169,2,41,2019-08-26,0.69,33,228
4691716,Cheerful Mid Century Retreat - stellar reviews!,15444638,Jennifer + Sean,,District 6,36.17841,-86.72392,Entire home/apt,125,3,232,2019-11-04,3.91,1,84
4693349,"2Bdrm/2Bath, 1.6miles from DT!",10643952,Khira,,District 19,36.16043,-86.79933,Entire home/apt,115,1,361,2019-10-28,5.99,2,13
4786007,East Nashville Loft-Style Apartment,4067187,Susan,,District 6,36.18464,-86.72886,Entire home/apt,62,1,162,2019-11-15,3.72,1,350
4787052,Nashville Carriage House w/Garage,24675632,Bill And Debbie,,District 6,36.18504,-86.74595,Entire home/apt,111,2,334,2019-11-03,5.62,2,0
4796367,Greenway Golden Bnb - E. Nashville getaway,7267223,Chris & D,,District 7,36.20229,-86.70199,Entire home/apt,200,1,77,2019-09-30,1.47,1,46
4806588,BEAUTIFUL NASHVILLE CONDO w/ VIEW,17145199,Brad,,District 19,36.17068,-86.77854,Entire home/apt,115,1,266,2019-11-16,4.61,7,291
4809998,East Nashville 3BR - Great location,24774248,Doy,,District 5,36.19208,-86.76113,Entire home/apt,150,2,85,2019-10-27,2.88,1,82
4810344,12 South Apartment for Rent,4983840,Nathan,,District 18,36.13279,-86.79113,Entire home/apt,125,1,165,2019-11-11,2.84,1,257
4814184,* Melrose Hot Spot *,21845952,Ashley And Joseph,,District 17,36.12208,-86.77738,Entire home/apt,125,1,19,2019-11-13,0.32,1,161
4857128,Cozy Green Hills apartment (1 mi from Lipscomb U.),24987037,Patrick,,District 25,36.09474,-86.79189,Entire home/apt,85,3,268,2019-11-10,4.77,1,138
4861360,Little Hollywood Gem East Nashville,25006117,Stephanie,,District 6,36.17808,-86.73524,Entire home/apt,190,2,51,2019-10-27,0.88,1,356
4862580,Roomy 4 BR w Extra Loft - Deck/Firepit East Nash,16680983,Jason And Elizabeth,,District 6,36.17029,-86.75436,Entire home/apt,800,3,128,2019-11-04,2.23,1,328
4878145,4BR/3.5BA Luxury home with pool,25092986,Reenie,,District 12,36.21325,-86.59431,Entire home/apt,358,3,8,2019-06-11,0.18,2,327
4887900,Nice size private room with extras,25147688,Erle,,District 8,36.27226,-86.7303,Private room,75,1,172,2019-11-16,3.01,2,10
4917247,Entire Cozy Cottage/5 Points/E Nash,18167773,Emily,,District 6,36.17777,-86.74039,Entire home/apt,125,2,283,2019-10-27,4.78,3,322
4924659,Freshly Renovated Historic Suite,25366040,Todd,,District 24,36.1497,-86.84371,Entire home/apt,100,1,290,2019-11-17,4.88,1,316
4935632,JANIS JOPLIN ROOM ~ 3 Miles To Downtown!,25430263,Danny,,District 17,36.12322,-86.76459,Private room,39,1,234,2019-11-08,4.03,10,82
4943665,"7 BEDS
Renovated Artist’s Home 3 MILES TO DOWNTOWN",25467486,Erin,,District 17,36.12415,-86.76435,Entire home/apt,160,1,143,2019-10-24,2.51,4,63
4943726,Easy Access to Everything Nashville,14638825,"Jeff, Kim, Mike And Suzanne",,District 8,36.25873,-86.73237,Entire home/apt,70,2,147,2017-12-05,2.53,1,278
4949787,7 BEDS 3 miles to DOWNTOWN *Art*Deck*Firepit*Gated,25467486,Erin,,District 17,36.12376,-86.76393,Entire home/apt,160,2,124,2019-11-09,2.32,4,343
4958707,The Ruby at Music Row,9596278,Jacob,,District 19,36.14538,-86.78883,Entire home/apt,160,1,482,2019-11-04,8.14,4,231
4963269,East Nashville Mod Quad,9629632,Kelly,,District 6,36.18904,-86.74557,Entire home/apt,77,2,196,2019-11-02,3.71,3,166
5014393,Sweet cottage on Nashville farm!,6216127,Terry Jo,,District 34,36.04394,-86.83424,Entire home/apt,135,90,74,2016-07-31,1.30,1,222
5039858,PRIVATE bd/bth & house access,25350815,Alexander,,District 7,36.19762,-86.73347,Private room,85,1,80,2019-11-10,1.38,1,365
5042356,VIEW! En Suite with Balcony! ONLY 5 Mins to DWTN,8540073,Juliette,,District 5,36.19563,-86.76534,Private room,67,2,102,2019-09-11,2.34,3,79
5061506,Well Appointed Craftsman Style Row Home in Nations,22933775,Lauren & Robert,,District 20,36.15712,-86.84096,Entire home/apt,127,2,126,2019-10-13,2.21,14,293
5069985,Loft on 2nd - Downtown Nashville,319913,Reservations,,District 19,36.16482,-86.77611,Entire home/apt,227,2,34,2019-03-17,0.61,44,298
5070014,2BR - Sleeps 4 - Kid Friendly! Upstairs Suite,26179993,Marie,,District 15,36.17458,-86.68806,Private room,95,2,107,2019-11-10,1.88,1,364
5093371,"Charming room, 5 Points Nashville. private bathrm",4210445,Joy,,District 6,36.18683,-86.73881,Private room,69,2,324,2019-11-13,5.59,11,73
5093759,Location! Location! Location!,21018265,Denise,,District 19,36.17467,-86.78192,Entire home/apt,225,2,46,2019-10-07,0.79,2,298
5101476,The Villa,23630584,Spencer + Alex,,District 17,36.14108,-86.79089,Entire home/apt,139,2,356,2019-10-26,6.07,2,331
5102074,No more new rentals allowed,26248043,Jason,,District 11,36.24147,-86.61309,Entire home/apt,2750,60,5,2015-08-16,0.09,1,364
5171277,"Nashville's ""Ashwood Hill House"" Belmont & 12South",17002950,Angela,,District 18,36.12778,-86.79775,Entire home/apt,299,2,88,2019-10-20,1.57,1,166
5174212,Cozy East Nashville Cottage with Relaxed Southern Style,14318200,Julian,,District 5,36.20266,-86.74684,Entire home/apt,90,1,651,2019-11-05,11.35,1,320
5174858,Johnny Cash's old Midtown Apt!,23029956,Ricky,,District 19,36.15092,-86.79359,Entire home/apt,79,1,482,2019-11-03,8.31,6,144
5176412,__** Peaceful Green Zen Den **__,26775113,Jo'An,,District 1,36.2128,-86.85836,Private room,33,1,182,2019-11-15,4.11,3,357
5182936,NashVilla-Close to everything!,26806835,Christy,,District 17,36.13695,-86.79242,Private room,99,2,288,2019-11-10,5.13,1,0
5209891,"Hip, Cozy East Nashville Paradise. Pet friendly!",26952016,Brian,,District 7,36.22973,-86.71275,Entire home/apt,175,1,72,2019-08-21,1.24,2,317
5212573,Poplar Hollow Barn,26945569,Pam,,District 35,36.0557,-86.96964,Entire home/apt,105,1,174,2019-11-04,3.00,2,331
5217231,Beautiful Victorian in heart of 5 points/downtown,16087739,Lisa,,District 6,36.17429,-86.74939,Entire home/apt,325,1,105,2019-11-11,1.87,1,298
5228148,Stroll to 5 Points From Cozy East Nashville Craftsman,794254,Joy,,District 6,36.16898,-86.74556,Entire home/apt,150,2,236,2019-11-17,4.14,2,157
5230048,"Luxury home in trendy 12South, walk everywhere!",7198421,Peter,,District 17,36.12846,-86.78672,Entire home/apt,525,2,52,2019-09-15,0.90,1,149
5258807,"Perfect Location! Walk to Gulch, Music Row & Bars",12913265,Emily,,District 19,36.14888,-86.78982,Entire home/apt,300,2,111,2019-11-17,1.95,8,335
5261347,12 South Loft - Private Guesthouse,26604311,John & Lori,,District 17,36.11789,-86.78305,Entire home/apt,159,2,86,2019-11-04,1.50,1,151
5317695,2 Blocks from Music Row! • Mins to Downtown!,6855810,UrbanNashville,,District 17,36.13721,-86.79316,Entire home/apt,135,2,160,2019-11-11,2.78,26,168
5329979,Luxury Hillsboro Village Condo,27621511,Adam,,District 18,36.13634,-86.80317,Entire home/apt,114,30,131,2019-08-03,2.26,1,3
5334208,Period Cottage in the Foodie East Nashville Neighborhood,6233192,Michelle,,District 7,36.20404,-86.72695,Entire home/apt,195,2,72,2019-10-05,1.28,2,240
5339135,JIMI HENDRIX ROOM ~ 3 Miles To Downtown!,25430263,Danny,,District 17,36.12407,-86.76487,Private room,33,1,148,2019-11-16,2.57,10,83
5339138,JIM MORRISON ROOM ~ 3 Miles To Downtown!,25430263,Danny,,District 17,36.12362,-86.76508,Private room,39,1,266,2019-11-12,4.66,10,0
5352951,Well-Located Bungalow with Hot Tub,22224024,Keith,,District 17,36.13771,-86.79194,Entire home/apt,299,3,236,2019-11-17,4.19,4,310
5396205,THE WRITER'S PAD Nashville ~ FURNISHED luxury home,27973098,Lacy,,District 21,36.18195,-86.81559,Entire home/apt,131,30,30,2018-03-11,0.52,1,333
5397498,Spacious E Nashville 2nd Fl Suite,27981303,Yvonne,,District 6,36.18177,-86.74029,Private room,99,2,189,2019-11-11,3.31,1,240
5402572,In The Middle of Downtown Nashville,4910520,Sky Share Management,,District 19,36.1652,-86.77758,Entire home/apt,175,1,281,2019-10-06,4.92,7,328
5435072,Hey Yall Nashville FREE PARKING WALK TO BROADWAY!,28196034,Hey Yall Nashville,,District 19,36.17474,-86.7809,Entire home/apt,175,1,196,2019-11-18,3.42,17,113
5450001,Best Deal near downtown- Adorable!!,16805934,Rachael,,District 16,36.09931,-86.73938,Entire home/apt,100,2,46,2019-11-11,1.00,4,328
5480793,Cozy Lockeland Springs Private Loft,28422447,Greg,,District 6,36.17283,-86.7381,Entire home/apt,105,2,286,2019-11-03,5.01,2,353
5481942,** Stay Where The Musicians Live **,5178185,Joel,,District 6,36.17217,-86.7471,Entire home/apt,958,1,26,2019-09-08,0.48,8,4
5486725,Fresh & Clean on Belmont Blvd #4,2886274,Ali,,District 18,36.1302,-86.79637,Entire home/apt,149,1,119,2018-04-29,2.08,5,0
